source,external_id,external_url,first_name,last_name,display_name,country_code,gender,category,club_name,club_country_code,ranking_value,rank,ranked_at,confidence_level,total_players
ITTF,121558,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=121558,Chuqin,Wang,Chuqin Wang,CN,M,SENIOR,,,12152,1,2026-05-12,HIGH,
ITTF,122044,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=122044,Truls,Moregard,Truls Moregard,SE,M,SENIOR,,,6750,2,2026-05-12,HIGH,
ITTF,123980,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=123980,Tomokazu,Harimoto,Tomokazu Harimoto,JP,M,SENIOR,,,6333,3,2026-05-12,HIGH,
ITTF,135977,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=135977,Felix,Lebrun,Felix Lebrun,FR,M,SENIOR,,,5699,4,2026-05-12,HIGH,
ITTF,137237,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=137237,Shidong,Lin,Shidong Lin,CN,M,SENIOR,,,5276,5,2026-05-12,HIGH,
ITTF,115641,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=115641,Hugo,Calderano,Hugo Calderano,BR,M,SENIOR,,,5260,6,2026-05-12,HIGH,
ITTF,121582,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=121582,Yun-Ju,Lin,Yun-Ju Lin,TW,M,SENIOR,,,4720,7,2026-05-12,HIGH,
ITTF,135996,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=135996,Sora,Matsushima,Sora Matsushima,JP,M,SENIOR,,,4598,8,2026-05-12,HIGH,
ITTF,114936,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=114936,Woojin,Jang,Woojin Jang,KR,M,SENIOR,,,2826,9,2026-05-12,HIGH,
ITTF,114715,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=114715,Dang,Qiu,Dang Qiu,DE,M,SENIOR,,,2793,10,2026-05-12,HIGH,
ITTF,203067,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=203067,Ruibo,Wen,Ruibo Wen,CN,M,SENIOR,,,2625,11,2026-05-12,HIGH,
ITTF,132992,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=132992,Alexis,Lebrun,Alexis Lebrun,FR,M,SENIOR,,,2607,12,2026-05-12,HIGH,
ITTF,116620,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=116620,Benedikt,Duda,Benedikt Duda,DE,M,SENIOR,,,2427,13,2026-05-12,HIGH,
ITTF,118927,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=118927,Darko,Jorgic,Darko Jorgic,SI,M,SENIOR,,,2240,14,2026-05-12,HIGH,
ITTF,133694,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=133694,Shunsuke,Togami,Shunsuke Togami,JP,M,SENIOR,,,2083,15,2026-05-12,HIGH,
ITTF,119588,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=119588,Jingkun,Liang,Jingkun Liang,CN,M,SENIOR,,,2064,16,2026-05-12,HIGH,
ITTF,115029,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=115029,Anders,Lind,Anders Lind,DK,M,SENIOR,,,1927,17,2026-05-12,HIGH,
ITTF,135888,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=135888,Peng,Xiang,Peng Xiang,CN,M,SENIOR,,,1895,18,2026-05-12,HIGH,
ITTF,102832,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=102832,Patrick,Franziska,Patrick Franziska,DE,M,SENIOR,,,1885,19,2026-05-12,HIGH,
ITTF,144528,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=144528,Flavien,Coton,Flavien Coton,FR,M,SENIOR,,,1749,20,2026-05-12,HIGH,
ITTF,112062,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=112062,Simon,Gauzy,Simon Gauzy,FR,M,SENIOR,,,1740,21,2026-05-12,HIGH,
ITTF,121514,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=121514,Jaehyun,An,Jaehyun An,KR,M,SENIOR,,,1698,22,2026-05-12,HIGH,
ITTF,119533,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=119533,Qihao,Zhou,Qihao Zhou,CN,M,SENIOR,,,1630,23,2026-05-12,HIGH,
ITTF,107028,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=107028,Dimitrij,Ovtcharov,Dimitrij Ovtcharov,DE,M,SENIOR,,,1535,24,2026-05-12,HIGH,
ITTF,135050,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=135050,Yuanyu,Chen,Yuanyu Chen,CN,M,SENIOR,,,1505,25,2026-05-12,HIGH,
ITTF,134718,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=134718,Thibault,Poret,Thibault Poret,FR,M,SENIOR,,,1420,26,2026-05-12,HIGH,
ITTF,116021,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=116021,Kanak,Jha,Kanak Jha,US,M,SENIOR,,,1265,27,2026-05-12,HIGH,
ITTF,116532,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=116532,Tomislav,Pucar,Tomislav Pucar,HR,M,SENIOR,,,1254,28,2026-05-12,HIGH,
ITTF,122777,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=122777,Yukiya,Uda,Yukiya Uda,JP,M,SENIOR,,,1245,29,2026-05-12,HIGH,
ITTF,135367,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=135367,Junsung,Oh,Junsung Oh,KR,M,SENIOR,,,1177,30,2026-05-12,HIGH,
ITTF,100696,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=100696,Omar,Assar,Omar Assar,EG,M,SENIOR,,,1024,31,2026-05-12,HIGH,
ITTF,116853,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=116853,Anton,Kallberg,Anton Kallberg,SE,M,SENIOR,,,1013,32,2026-05-12,HIGH,
ITTF,134442,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=134442,Hiroto,Shinozuka,Hiroto Shinozuka,JP,M,SENIOR,,,945,33,2026-05-12,HIGH,
ITTF,134800,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=134800,Nicholas,Lum,Nicholas Lum,AU,M,SENIOR,,,888,34,2026-05-12,HIGH,
ITTF,124576,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=124576,Vladimir,Sidorenko,Vladimir Sidorenko,XX,M,SENIOR,,,795,35,2026-05-12,HIGH,
ITTF,117890,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=117890,Kirill,Gerassimenko,Kirill Gerassimenko,KZ,M,SENIOR,,,788,36,2026-05-12,HIGH,
ITTF,123682,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=123682,Manav,Thakkar,Manav Thakkar,IN,M,SENIOR,,,786,37,2026-05-12,HIGH,
ITTF,112409,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=112409,Jonathan,Groth,Jonathan Groth,DK,M,SENIOR,,,778,38,2026-05-12,HIGH,
ITTF,204288,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=204288,Junsong,Chen,Junsong Chen,CN,M,SENIOR,,,775,39,2026-05-12,HIGH,
ITTF,135023,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=135023,Eduard,Ionescu,Eduard Ionescu,RO,M,SENIOR,,,756,40,2026-05-12,HIGH,
ITTF,121684,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=121684,Tom,Jarvis,Tom Jarvis,GB,M,SENIOR,,,733,41,2026-05-12,HIGH,
ITTF,131375,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=131375,Yuta,Tanaka,Yuta Tanaka,JP,M,SENIOR,,,725,42,2026-05-12,HIGH,
ITTF,104379,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=104379,Kristian,Karlsson,Kristian Karlsson,SE,M,SENIOR,,,720,43,2026-05-12,HIGH,
ITTF,104036,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=104036,Lubomir,Jancarik,Lubomir Jancarik,CZ,M,SENIOR,,,708,44,2026-05-12,HIGH,
ITTF,131798,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=131798,Finn,Luu,Finn Luu,AU,M,SENIOR,,,703,45,2026-05-12,HIGH,
ITTF,112620,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=112620,Chun Ting,Wong,Chun Ting Wong,HK,M,SENIOR,,,702,46,2026-05-12,HIGH,
ITTF,103126,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=103126,Sathiyan,Gnanasekaran,Sathiyan Gnanasekaran,IN,M,SENIOR,,,678,47,2026-05-12,HIGH,
ITTF,117002,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=117002,Joe,Seyfried,Joe Seyfried,FR,M,SENIOR,,,675,48,2026-05-12,HIGH,
ITTF,200044,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=200044,Guan-Hong,Kuo,Guan-Hong Kuo,TW,M,SENIOR,,,668,49,2026-05-12,HIGH,
ITTF,115396,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=115396,Joao,Geraldo,Joao Geraldo,PT,M,SENIOR,,,667,50,2026-05-12,HIGH,
ITTF,117113,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=117113,Maharu,Yoshimura,Maharu Yoshimura,JP,M,SENIOR,,,648,51,2026-05-12,HIGH,
ITTF,123659,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=123659,Adrien,Rassenfosse,Adrien Rassenfosse,BE,M,SENIOR,,,644,52,2026-05-12,HIGH,
ITTF,135019,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=135019,Milosz,Redzimski,Milosz Redzimski,PL,M,SENIOR,,,628,53,2026-05-12,HIGH,
ITTF,116820,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=116820,Ganghyeon,Park,Ganghyeon Park,KR,M,SENIOR,,,625,54,2026-05-12,HIGH,
ITTF,122727,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=122727,Yi-Hsin,Feng,Yi-Hsin Feng,TW,M,SENIOR,,,625,55,2026-05-12,HIGH,
ITTF,112092,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=112092,Quadri,Aruna,Quadri Aruna,NG,M,SENIOR,,,623,56,2026-05-12,HIGH,
ITTF,116723,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=116723,Youssef,Abdelaziz,Youssef Abdelaziz,EG,M,SENIOR,,,606,57,2026-05-12,HIGH,
ITTF,131879,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=131879,Manush,Shah,Manush Shah,IN,M,SENIOR,,,606,58,2026-05-12,HIGH,
ITTF,122002,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=122002,Lilian,Bardet,Lilian Bardet,FR,M,SENIOR,,,605,59,2026-05-12,HIGH,
ITTF,137238,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=137238,Youzheng,Huang,Youzheng Huang,CN,M,SENIOR,,,585,60,2026-05-12,HIGH,
ITTF,117357,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=117357,Jonghoon,Lim,Jonghoon Lim,KR,M,SENIOR,,,584,61,2026-05-12,HIGH,
ITTF,201504,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=201504,Aditya,Sareen,Aditya Sareen,AU,M,SENIOR,,,583,62,2026-05-12,HIGH,
ITTF,123305,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=123305,Leo,De Nodrest,Leo De Nodrest,FR,M,SENIOR,,,575,63,2026-05-12,HIGH,
ITTF,111050,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=111050,Alvaro,Robles,Alvaro Robles,ES,M,SENIOR,,,575,64,2026-05-12,HIGH,
ITTF,114410,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=114410,Elias,Ranefur,Elias Ranefur,SE,M,SENIOR,,,562,65,2026-05-12,HIGH,
ITTF,134583,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=134583,Kazuki,Hamada,Kazuki Hamada,JP,M,SENIOR,,,536,66,2026-05-12,HIGH,
ITTF,123971,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=123971,Daeseong,Cho,Daeseong Cho,KR,M,SENIOR,,,535,67,2026-05-12,HIGH,
ITTF,133867,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=133867,Baldwin,Chan,Baldwin Chan,HK,M,SENIOR,,,530,68,2026-05-12,HIGH,
ITTF,123962,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=123962,Kazuhiro,Yoshimura,Kazuhiro Yoshimura,JP,M,SENIOR,,,525,69,2026-05-12,HIGH,
ITTF,136757,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=136757,Ryoichi,Yoshiyama,Ryoichi Yoshiyama,JP,M,SENIOR,,,525,70,2026-05-12,HIGH,
ITTF,109946,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=109946,Ricardo,Walther,Ricardo Walther,DE,M,SENIOR,,,510,71,2026-05-12,HIGH,
ITTF,102891,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=102891,Andrej,Gacina,Andrej Gacina,HR,M,SENIOR,,,508,72,2026-05-12,HIGH,
ITTF,145799,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=145799,Andre,Bertelsmeier,Andre Bertelsmeier,DE,M,SENIOR,,,490,73,2026-05-12,HIGH,
ITTF,201466,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=201466,Wim,Verdonschot,Wim Verdonschot,DE,M,SENIOR,,,482,74,2026-05-12,HIGH,
ITTF,123019,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=123019,Csaba,Andras,Csaba Andras,HU,M,SENIOR,,,478,75,2026-05-12,HIGH,
ITTF,122320,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=122320,Vladislav,Ursu,Vladislav Ursu,MD,M,SENIOR,,,468,76,2026-05-12,HIGH,
ITTF,113679,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=113679,Mehdi,Bouloussa,Mehdi Bouloussa,DZ,M,SENIOR,,,465,77,2026-05-12,HIGH,
ITTF,102841,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=102841,Marcos,Freitas,Marcos Freitas,PT,M,SENIOR,,,462,78,2026-05-12,HIGH,
ITTF,119316,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=119316,Horacio,Cifuentes,Horacio Cifuentes,AR,M,SENIOR,,,453,79,2026-05-12,HIGH,
ITTF,134169,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=134169,Iulian,Chirita,Iulian Chirita,RO,M,SENIOR,,,449,80,2026-05-12,HIGH,
ITTF,135924,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=135924,Yu-An,Chang,Yu-An Chang,TW,M,SENIOR,,,419,81,2026-05-12,HIGH,
ITTF,121412,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=121412,Fei,Xue,Fei Xue,CN,M,SENIOR,,,408,82,2026-05-12,HIGH,
ITTF,132824,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=132824,Cheng-Jui,Kao,Cheng-Jui Kao,TW,M,SENIOR,,,400,83,2026-05-12,HIGH,
ITTF,120074,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=120074,Luka,Mladenovic,Luka Mladenovic,LU,M,SENIOR,,,400,84,2026-05-12,HIGH,
ITTF,134803,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=134803,Hwan,Bae,Hwan Bae,AU,M,SENIOR,,,400,85,2026-05-12,HIGH,
ITTF,133813,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=133813,Gyuhyeon,Park,Gyuhyeon Park,KR,M,SENIOR,,,393,86,2026-05-12,HIGH,
ITTF,202561,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=202561,Yuhi,Sakai,Yuhi Sakai,JP,M,SENIOR,,,389,87,2026-05-12,HIGH,
ITTF,111641,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=111641,Harmeet,Desai,Harmeet Desai,IN,M,SENIOR,,,385,88,2026-05-12,HIGH,
ITTF,123300,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=123300,Jules,Rolland,Jules Rolland,FR,M,SENIOR,,,385,89,2026-05-12,HIGH,
ITTF,122051,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=122051,John,Oyebode,John Oyebode,IT,M,SENIOR,,,380,90,2026-05-12,HIGH,
ITTF,120850,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=120850,Mizuki,Oikawa,Mizuki Oikawa,JP,M,SENIOR,,,372,91,2026-05-12,HIGH,
ITTF,115546,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=115546,Siu Hang,Lam,Siu Hang Lam,HK,M,SENIOR,,,365,92,2026-05-12,HIGH,
ITTF,118851,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=118851,Deni,Kozul,Deni Kozul,SI,M,SENIOR,,,356,93,2026-05-12,HIGH,
ITTF,107445,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=107445,Lubomir,Pistej,Lubomir Pistej,SK,M,SENIOR,,,354,94,2026-05-12,HIGH,
ITTF,103345,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=103345,Daniel,Habesohn,Daniel Habesohn,AT,M,SENIOR,,,339,95,2026-05-12,HIGH,
ITTF,133441,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=133441,Nicolas,Burgos,Nicolas Burgos,CL,M,SENIOR,,,339,96,2026-05-12,HIGH,
ITTF,112074,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=112074,Mattias,Karlsson,Mattias Karlsson,SE,M,SENIOR,,,325,97,2026-05-12,HIGH,
ITTF,106814,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=106814,Cedric,Nuytinck,Cedric Nuytinck,BE,M,SENIOR,,,317,98,2026-05-12,HIGH,
ITTF,123031,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=123031,Guilherme,Teodoro,Guilherme Teodoro,PT,M,SENIOR,,,313,99,2026-05-12,HIGH,
ITTF,114247,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=114247,Eugene,Wang,Eugene Wang,CA,M,SENIOR,,,308,100,2026-05-12,HIGH,
ITTF,100621,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=100621,Tiago,Apolonia,Tiago Apolonia,PT,M,SENIOR,,,302,101,2026-05-12,HIGH,
ITTF,120857,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=120857,Florian,Bourrassaud,Florian Bourrassaud,FR,M,SENIOR,,,299,102,2026-05-12,HIGH,
ITTF,200157,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=200157,Ylane,Batix,Ylane Batix,CM,M,SENIOR,,,290,103,2026-05-12,HIGH,
ITTF,133713,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=133713,Izaac,Quek,Izaac Quek,SG,M,SENIOR,,,284,104,2026-05-12,HIGH,
ITTF,114848,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=114848,Martin,Allegro,Martin Allegro,BE,M,SENIOR,,,277,105,2026-05-12,HIGH,
ITTF,123680,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=123680,Snehit,Suravajjula,Snehit Suravajjula,IN,M,SENIOR,,,277,106,2026-05-12,HIGH,
ITTF,144891,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=144891,Leonardo,Iizuka,Leonardo Iizuka,BR,M,SENIOR,,,277,107,2026-05-12,HIGH,
ITTF,108204,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=108204,Abdel-Kader,Salifou,Abdel-Kader Salifou,BJ,M,SENIOR,,,274,108,2026-05-12,HIGH,
ITTF,137242,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=137242,Akash,Pal,Akash Pal,IN,M,SENIOR,,,270,109,2026-05-12,HIGH,
ITTF,110673,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=110673,Noshad,Alamiyan,Noshad Alamiyan,IR,M,SENIOR,,,268,110,2026-05-12,HIGH,
ITTF,122425,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=122425,Edward,Ly,Edward Ly,CA,M,SENIOR,,,268,111,2026-05-12,HIGH,
ITTF,111683,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=111683,Gustavo,Gomez,Gustavo Gomez,CL,M,SENIOR,,,263,112,2026-05-12,HIGH,
ITTF,119565,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=119565,Cheng-Ting,Liao,Cheng-Ting Liao,TW,M,SENIOR,,,261,113,2026-05-12,HIGH,
ITTF,132022,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=132022,Kay,Stumper,Kay Stumper,DE,M,SENIOR,,,260,114,2026-05-12,HIGH,
ITTF,119284,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=119284,Seungmin,Cho,Seungmin Cho,KR,M,SENIOR,,,257,115,2026-05-12,HIGH,
ITTF,112735,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=112735,Yang,Wang,Yang Wang,SK,M,SENIOR,,,257,116,2026-05-12,HIGH,
ITTF,109002,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=109002,Niagol,Stoyanov,Niagol Stoyanov,IT,M,SENIOR,,,255,117,2026-05-12,HIGH,
ITTF,200316,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=200316,Ankur,Bhattacharjee,Ankur Bhattacharjee,IN,M,SENIOR,,,247,118,2026-05-12,HIGH,
ITTF,117027,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=117027,Dean,Shu,Dean Shu,NZ,M,SENIOR,,,246,119,2026-05-12,HIGH,
ITTF,145264,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=145264,Ryuusei,Kawakami,Ryuusei Kawakami,JP,M,SENIOR,,,243,120,2026-05-12,HIGH,
ITTF,134849,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=134849,Rogelio,Castro,Rogelio Castro,MX,M,SENIOR,,,243,121,2026-05-12,HIGH,
ITTF,133251,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=133251,Evgeny,Tikhonov,Evgeny Tikhonov,XX,M,SENIOR,,,238,122,2026-05-12,HIGH,
ITTF,103903,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=103903,Ovidiu,Ionescu,Ovidiu Ionescu,RO,M,SENIOR,,,236,123,2026-05-12,HIGH,
ITTF,115449,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=115449,Andreas,Levenko,Andreas Levenko,AT,M,SENIOR,,,236,124,2026-05-12,HIGH,
ITTF,133848,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=133848,Licen,Yuan,Licen Yuan,CN,M,SENIOR,,,230,125,2026-05-12,HIGH,
ITTF,136170,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=136170,Wassim,Essid,Wassim Essid,TN,M,SENIOR,,,229,126,2026-05-12,HIGH,
ITTF,135073,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=135073,Hyuk,Kwon,Hyuk Kwon,KR,M,SENIOR,,,225,127,2026-05-12,HIGH,
ITTF,133347,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=133347,Taehyun,Kim,Taehyun Kim,MT,M,SENIOR,,,223,128,2026-05-12,HIGH,
ITTF,136202,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=136202,Timothy,Choi,Timothy Choi,NZ,M,SENIOR,,,222,129,2026-05-12,HIGH,
ITTF,133455,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=133455,Cedric,Meissner,Cedric Meissner,DE,M,SENIOR,,,222,130,2026-05-12,HIGH,
