source,external_id,external_url,first_name,last_name,display_name,country_code,gender,category,club_name,club_country_code,ranking_value,rank,ranked_at,confidence_level,total_players
ITTF,133529,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=133529,Feier,Han,Feier Han,CN,F,SENIOR,,,213,131,2026-05-12,HIGH,
ITTF,200210,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=200210,Jocelyn,Lam,Jocelyn Lam,NZ,F,SENIOR,,,201,132,2026-05-12,HIGH,
ITTF,133835,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=133835,Yun-En,Tsai,Yun-En Tsai,TW,F,SENIOR,,,199,133,2026-05-12,HIGH,
ITTF,111772,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=111772,Jie,Li,Jie Li,NL,F,SENIOR,,,197,134,2026-05-12,HIGH,
ITTF,120725,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=120725,Marwa,Alhodaby,Marwa Alhodaby,EG,F,SENIOR,,,195,135,2026-05-12,HIGH,
ITTF,200908,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=200908,Sibing,Zhu,Sibing Zhu,CN,F,SENIOR,,,195,136,2026-05-12,HIGH,
ITTF,144860,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=144860,Rin,Mende,Rin Mende,JP,F,SENIOR,,,192,137,2026-05-12,HIGH,
ITTF,105310,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=105310,Chunli,Li,Chunli Li,NZ,F,SENIOR,,,190,138,2026-05-12,HIGH,
ITTF,111833,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=111833,Suthasini,Sawettabut,Suthasini Sawettabut,TH,F,SENIOR,,,190,139,2026-05-12,HIGH,
ITTF,135391,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=135391,Daeun,Lee,Daeun Lee,KR,F,SENIOR,,,188,140,2026-05-12,HIGH,
ITTF,119285,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=119285,Zion,Lee,Zion Lee,KR,F,SENIOR,,,178,141,2026-05-12,HIGH,
ITTF,201368,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=201368,Syndrela,Das,Syndrela Das,IN,F,SENIOR,,,178,142,2026-05-12,HIGH,
ITTF,204138,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=204138,Yerim,Heo,Yerim Heo,KR,F,SENIOR,,,173,143,2026-05-12,HIGH,
ITTF,132886,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=132886,Song Gyong,Pyon,Song Gyong Pyon,KP,F,SENIOR,,,172,144,2026-05-12,HIGH,
ITTF,114105,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=114105,Szu-Yu,Chen,Szu-Yu Chen,TW,F,SENIOR,,,171,145,2026-05-12,HIGH,
ITTF,205401,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=205401,Zhiying,Zeng,Zhiying Zeng,CL,F,SENIOR,,,171,146,2026-05-12,HIGH,
ITTF,135937,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=135937,Mao,Takamori,Mao Takamori,JP,F,SENIOR,,,169,147,2026-05-12,HIGH,
ITTF,201453,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=201453,Ming Ying,Loy,Ming Ying Loy,SG,F,SENIOR,,,168,148,2026-05-12,HIGH,
ITTF,133894,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=133894,Weishan,Liu,Weishan Liu,CN,F,SENIOR,,,167,149,2026-05-12,HIGH,
ITTF,131581,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=131581,Nicole,Arlia,Nicole Arlia,IT,F,SENIOR,,,167,150,2026-05-12,HIGH,
ITTF,134887,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=134887,Nithya,Mani,Nithya Mani,IN,F,SENIOR,,,166,151,2026-05-12,HIGH,
ITTF,123505,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=123505,Chengzhu,Zhu,Chengzhu Zhu,HK,F,SENIOR,,,165,152,2026-05-12,HIGH,
ITTF,134369,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=134369,Ioana,Singeorzan,Ioana Singeorzan,RO,F,SENIOR,,,161,153,2026-05-12,HIGH,
ITTF,108526,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=108526,Neda,Shahsavari,Neda Shahsavari,IR,F,SENIOR,,,160,154,2026-05-12,HIGH,
ITTF,133901,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=133901,Xiangyu,Zhang,Xiangyu Zhang,CN,F,SENIOR,,,159,155,2026-05-12,HIGH,
ITTF,145267,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=145267,Yuna,Ojio,Yuna Ojio,JP,F,SENIOR,,,159,156,2026-05-12,HIGH,
ITTF,117463,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=117463,Adina,Diaconu,Adina Diaconu,RO,F,SENIOR,,,156,157,2026-05-12,HIGH,
ITTF,131141,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=131141,Hanitra,Raharimanana,Hanitra Raharimanana,MG,F,SENIOR,,,155,158,2026-05-12,HIGH,
ITTF,132724,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=132724,Li Sian,Chang,Li Sian Chang,MY,F,SENIOR,,,154,159,2026-05-12,HIGH,
ITTF,133593,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=133593,Swastika,Ghosh,Swastika Ghosh,IN,F,SENIOR,,,154,160,2026-05-12,HIGH,
ITTF,134085,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=134085,Ai Xin,Tee,Ai Xin Tee,MY,F,SENIOR,,,151,161,2026-05-12,HIGH,
ITTF,136401,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=136401,Enisa,Sadikovic,Enisa Sadikovic,LU,F,SENIOR,,,150,162,2026-05-12,HIGH,
ITTF,131401,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=131401,Hyojoo,Choi,Hyojoo Choi,KR,F,SENIOR,,,149,163,2026-05-12,HIGH,
ITTF,137574,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=137574,Vlada,Voronina,Vlada Voronina,XX,F,SENIOR,,,146,164,2026-05-12,HIGH,
ITTF,113908,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=113908,Yousra,Helmy,Yousra Helmy,EG,F,SENIOR,,,146,165,2026-05-12,HIGH,
ITTF,135039,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=135039,Zuzanna,Wielgos,Zuzanna Wielgos,PL,F,SENIOR,,,143,166,2026-05-12,HIGH,
ITTF,132257,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=132257,Su Yong,Cha,Su Yong Cha,KP,F,SENIOR,,,140,167,2026-05-12,HIGH,
ITTF,211037,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=211037,Kotona,Okada,Kotona Okada,JP,F,SENIOR,,,140,168,2026-05-12,HIGH,
ITTF,131383,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=131383,Shuohan,Men,Shuohan Men,NL,F,SENIOR,,,140,169,2026-05-12,HIGH,
ITTF,106706,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=106706,Xia Lian,Ni,Xia Lian Ni,LU,F,SENIOR,,,139,170,2026-05-12,HIGH,
ITTF,136543,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=136543,Reina,Aso,Reina Aso,JP,F,SENIOR,,,138,171,2026-05-12,HIGH,
ITTF,131086,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=131086,Franziska,Schreiner,Franziska Schreiner,DE,F,SENIOR,,,136,172,2026-05-12,HIGH,
ITTF,133113,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=133113,Sarvinoz,Mirkadirova,Sarvinoz Mirkadirova,KZ,F,SENIOR,,,135,173,2026-05-12,HIGH,
ITTF,122660,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=122660,Ajoke,Ojomu,Ajoke Ojomu,NG,F,SENIOR,,,134,174,2026-05-12,HIGH,
ITTF,133340,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=133340,Ece,Harac,Ece Harac,TR,F,SENIOR,,,133,175,2026-05-12,HIGH,
ITTF,116152,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=116152,Yee Lok,Lam,Yee Lok Lam,HK,F,SENIOR,,,127,176,2026-05-12,HIGH,
ITTF,209548,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=209548,Maylis,Giret,Maylis Giret,NC,F,SENIOR,,,125,177,2026-05-12,HIGH,
ITTF,110995,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=110995,Debora,Vivarelli,Debora Vivarelli,IT,F,SENIOR,,,125,178,2026-05-12,HIGH,
ITTF,145035,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=145035,Jia-En,Wu,Jia-En Wu,TW,F,SENIOR,,,124,179,2026-05-12,HIGH,
ITTF,132892,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=132892,Karen,Lyne,Karen Lyne,MY,F,SENIOR,,,123,180,2026-05-12,HIGH,
ITTF,133945,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=133945,Anastasiya,Dymytrenko,Anastasiya Dymytrenko,UA,F,SENIOR,,,120,181,2026-05-12,HIGH,
ITTF,209007,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=209007,Ruixuan,Yao,Ruixuan Yao,CN,F,SENIOR,,,118,182,2026-05-12,HIGH,
ITTF,134356,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=134356,Arantxa,Cossio,Arantxa Cossio,MX,F,SENIOR,,,118,183,2026-05-12,HIGH,
ITTF,123972,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=123972,Haeeun,Choi,Haeeun Choi,KR,F,SENIOR,,,117,184,2026-05-12,HIGH,
ITTF,137036,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=137036,Fanny,Doutaz,Fanny Doutaz,CH,F,SENIOR,,,115,185,2026-05-12,HIGH,
ITTF,132715,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=132715,Siwoo,Yoo,Siwoo Yoo,KR,F,SENIOR,,,115,186,2026-05-12,HIGH,
ITTF,121890,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=121890,Ema,Labosova,Ema Labosova,SK,F,SENIOR,,,113,187,2026-05-12,HIGH,
ITTF,115379,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=115379,Fatimo,Bello,Fatimo Bello,NG,F,SENIOR,,,112,188,2026-05-12,HIGH,
ITTF,112453,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=112453,Mateja,Jeger,Mateja Jeger,HR,F,SENIOR,,,112,189,2026-05-12,HIGH,
ITTF,135698,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=135698,Jiangshan,Guo,Jiangshan Guo,US,F,SENIOR,,,110,190,2026-05-12,HIGH,
ITTF,131846,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=131846,Isa,Cok,Isa Cok,FR,F,SENIOR,,,109,191,2026-05-12,HIGH,
ITTF,209319,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=209319,Yui,Sakuma,Yui Sakuma,JP,F,SENIOR,,,108,192,2026-05-12,HIGH,
ITTF,207052,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=207052,Sunny,Zhang,Sunny Zhang,CA,F,SENIOR,,,108,193,2026-05-12,HIGH,
ITTF,200317,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=200317,Sayali,Wani,Sayali Wani,IN,F,SENIOR,,,108,194,2026-05-12,HIGH,
ITTF,132909,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=132909,Anusha,Kutumbale,Anusha Kutumbale,IN,F,SENIOR,,,106,195,2026-05-12,HIGH,
ITTF,119749,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=119749,Yu-Chiao,Huang,Yu-Chiao Huang,TW,F,SENIOR,,,106,196,2026-05-12,HIGH,
ITTF,132028,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=132028,Farida,Badawy,Farida Badawy,EG,F,SENIOR,,,105,197,2026-05-12,HIGH,
ITTF,131559,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=131559,Shima,Safaei,Shima Safaei,IR,F,SENIOR,,,104,198,2026-05-12,HIGH,
ITTF,145544,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=145544,Leana,Hochart,Leana Hochart,FR,F,SENIOR,,,103,199,2026-05-12,HIGH,
ITTF,131618,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=131618,Clio,Barcenas,Clio Barcenas,MX,F,SENIOR,,,102,200,2026-05-12,HIGH,
ITTF,118893,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=118893,Karoline,Mischek,Karoline Mischek,AT,F,SENIOR,,,101,201,2026-05-12,HIGH,
ITTF,136258,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=136258,Lilou,Massart,Lilou Massart,BE,F,SENIOR,,,101,202,2026-05-12,HIGH,
ITTF,221668,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=221668,Shang,Zhao,Shang Zhao,CN,F,SENIOR,,,100,203,2026-05-12,HIGH,
ITTF,133117,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=133117,Maria,Panfilova,Maria Panfilova,XX,F,SENIOR,,,99,204,2026-05-12,HIGH,
ITTF,135660,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=135660,Matilde,Pinto,Matilde Pinto,PT,F,SENIOR,,,98,205,2026-05-12,HIGH,
ITTF,137647,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=137647,Alondra,Rodriguez,Alondra Rodriguez,PR,F,SENIOR,,,98,206,2026-05-12,HIGH,
ITTF,200271,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=200271,Nina,Skerbinz,Nina Skerbinz,AT,F,SENIOR,,,96,207,2026-05-12,HIGH,
ITTF,202723,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=202723,Divyanshi,Bhowmick,Divyanshi Bhowmick,IN,F,SENIOR,,,94,208,2026-05-12,HIGH,
ITTF,145455,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=145455,Taneesha,Kotecha,Taneesha Kotecha,IN,F,SENIOR,,,94,209,2026-05-12,HIGH,
ITTF,202166,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=202166,Jemimah,Nakawala,Jemimah Nakawala,UG,F,SENIOR,,,93,210,2026-05-12,HIGH,
ITTF,201874,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=201874,Ying Syuan,Wu,Ying Syuan Wu,TW,F,SENIOR,,,93,211,2026-05-12,HIGH,
ITTF,120020,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=120020,Abir,Haj Salah,Abir Haj Salah,TN,F,SENIOR,,,92,212,2026-05-12,HIGH,
ITTF,136153,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=136153,Bianca,Mei-Rosu,Bianca Mei-Rosu,RO,F,SENIOR,,,92,213,2026-05-12,HIGH,
ITTF,200225,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=200225,Ayumi,Moriyama Picard,Ayumi Moriyama Picard,NZ,F,SENIOR,,,90,214,2026-05-12,HIGH,
ITTF,206508,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=206508,Yelena,Yi,Yelena Yi,NZ,F,SENIOR,,,90,215,2026-05-12,HIGH,
ITTF,210240,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=210240,Josephine,Chong,Josephine Chong,NZ,F,SENIOR,,,90,216,2026-05-12,HIGH,
ITTF,221467,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=221467,Clara,Sayegh,Clara Sayegh,PF,F,SENIOR,,,90,217,2026-05-12,HIGH,
ITTF,204591,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=204591,Jade,Morice,Jade Morice,DZ,F,SENIOR,,,90,218,2026-05-12,HIGH,
ITTF,146173,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=146173,Ela,Saidi,Ela Saidi,TN,F,SENIOR,,,90,219,2026-05-12,HIGH,
ITTF,200323,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=200323,Zhanerke,Koshkumbayeva,Zhanerke Koshkumbayeva,KZ,F,SENIOR,,,87,220,2026-05-12,HIGH,
ITTF,111053,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=111053,Ana,Codina,Ana Codina,AR,F,SENIOR,,,86,221,2026-05-12,HIGH,
ITTF,112086,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=112086,Danisha,Patel,Danisha Patel,ZA,F,SENIOR,,,85,222,2026-05-12,HIGH,
ITTF,118685,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=118685,Valeriia,Shcherbatykh,Valeriia Shcherbatykh,XX,F,SENIOR,,,83,223,2026-05-12,HIGH,
ITTF,123548,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=123548,Claire,Picard,Claire Picard,FR,F,SENIOR,,,82,224,2026-05-12,HIGH,
ITTF,133426,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=133426,Sara,Tokic,Sara Tokic,SI,F,SENIOR,,,82,225,2026-05-12,HIGH,
ITTF,144239,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=144239,Karina,Shiray,Karina Shiray,BR,F,SENIOR,,,82,226,2026-05-12,HIGH,
ITTF,122842,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=122842,Ana,Tofant,Ana Tofant,SI,F,SENIOR,,,82,227,2026-05-12,HIGH,
ITTF,113565,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=113565,Cynthia,Kwabi,Cynthia Kwabi,GH,F,SENIOR,,,80,228,2026-05-12,HIGH,
ITTF,121040,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=121040,Anna,Wegrzyn,Anna Wegrzyn,PL,F,SENIOR,,,80,229,2026-05-12,HIGH,
ITTF,133723,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=133723,Sukurat,Aiyelabegan,Sukurat Aiyelabegan,NG,F,SENIOR,,,79,230,2026-05-12,HIGH,
ITTF,202645,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=202645,Rochica,Sonday,Rochica Sonday,ZA,F,SENIOR,,,79,231,2026-05-12,HIGH,
ITTF,200606,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=200606,Irene,Yeoh,Irene Yeoh,US,F,SENIOR,,,79,232,2026-05-12,HIGH,
ITTF,131818,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=131818,Nandeshwaree,Jalim,Nandeshwaree Jalim,MU,F,SENIOR,,,77,233,2026-05-12,HIGH,
ITTF,109453,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=109453,Andrea,Todorovic,Andrea Todorovic,RS,F,SENIOR,,,77,234,2026-05-12,HIGH,
ITTF,136180,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=136180,Elvira,Rad,Elvira Rad,ES,F,SENIOR,,,77,235,2026-05-12,HIGH,
ITTF,135190,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=135190,Hoi Tung,Wong,Hoi Tung Wong,HK,F,SENIOR,,,76,236,2026-05-12,HIGH,
ITTF,100503,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=100503,Ammadine,Litobaka,Ammadine Litobaka,CD,F,SENIOR,,,75,237,2026-05-12,HIGH,
ITTF,132023,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=132023,Hend,Fathy,Hend Fathy,EG,F,SENIOR,,,75,238,2026-05-12,HIGH,
ITTF,132702,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=132702,Daeun,Lee,Daeun Lee,KR,F,SENIOR,,,75,239,2026-05-12,HIGH,
ITTF,203313,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=203313,Min-Hsin,Chen,Min-Hsin Chen,TW,F,SENIOR,,,75,240,2026-05-12,HIGH,
ITTF,136712,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=136712,Anne,Uesawa,Anne Uesawa,JP,F,SENIOR,,,74,241,2026-05-12,HIGH,
ITTF,122419,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=122419,Ivy,Liao,Ivy Liao,CA,F,SENIOR,,,73,242,2026-05-12,HIGH,
ITTF,202970,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=202970,Yutong,Yan,Yutong Yan,CN,F,SENIOR,,,73,243,2026-05-12,HIGH,
ITTF,131454,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=131454,Matilda,Hansson,Matilda Hansson,SE,F,SENIOR,,,72,244,2026-05-12,HIGH,
ITTF,205512,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=205512,Miku,Matsushima,Miku Matsushima,JP,F,SENIOR,,,72,245,2026-05-12,HIGH,
ITTF,135310,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=135310,Hend,Zaza,Hend Zaza,SY,F,SENIOR,,,71,246,2026-05-12,HIGH,
ITTF,135571,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=135571,Chloe,Lai,Chloe Lai,SG,F,SENIOR,,,71,247,2026-05-12,HIGH,
ITTF,137073,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=137073,Chia-I,Chen,Chia-I Chen,TW,F,SENIOR,,,70,248,2026-05-12,HIGH,
ITTF,124049,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=124049,Rosalba,Aguiar,Rosalba Aguiar,CU,F,SENIOR,,,70,249,2026-05-12,HIGH,
ITTF,113587,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=113587,Charlotte,Carey,Charlotte Carey,GB,F,SENIOR,,,68,250,2026-05-12,HIGH,
ITTF,132760,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=132760,Yashini,Sivasankar,Yashini Sivasankar,IN,F,SENIOR,,,68,251,2026-05-12,HIGH,
ITTF,145805,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=145805,Seoyeon,Choi,Seoyeon Choi,KR,F,SENIOR,,,68,252,2026-05-12,HIGH,
ITTF,202345,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=202345,Phatsaraphon,Wonglakhon,Phatsaraphon Wonglakhon,TH,F,SENIOR,,,66,253,2026-05-12,HIGH,
ITTF,202164,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=202164,Judith,Nangonzi,Judith Nangonzi,UG,F,SENIOR,,,65,254,2026-05-12,HIGH,
ITTF,146284,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=146284,Cristina,Gomez,Cristina Gomez,VE,F,SENIOR,,,65,255,2026-05-12,HIGH,
ITTF,221708,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=221708,Favour,Ojo,Favour Ojo,NG,F,SENIOR,,,64,256,2026-05-12,HIGH,
ITTF,145182,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=145182,Casonya,Bates,Casonya Bates,CK,F,SENIOR,,,60,257,2026-05-12,HIGH,
ITTF,137183,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=137183,Kristal,Melendez,Kristal Melendez,PR,F,SENIOR,,,60,258,2026-05-12,HIGH,
ITTF,111517,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=111517,Eva,Brito,Eva Brito,DO,F,SENIOR,,,60,259,2026-05-12,HIGH,
ITTF,132320,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=132320,Hoi Man,Lee,Hoi Man Lee,HK,F,SENIOR,,,59,260,2026-05-12,HIGH,
ITTF,132978,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=132978,Sophia,Klee,Sophia Klee,DE,F,SENIOR,,,59,261,2026-05-12,HIGH,
